Target,Prediction,Prediction_SRPPHAT,Prediction_MUSIC,T60,SNR,Signal Type
34,34.0,36.0,34.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,4.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
48,48.0,49.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
70,70.0,70.0,70.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
65,65.0,65.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
37,37.0,29.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
0,0.0,0.0,0.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
41,40.0,30.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
37,37.0,39.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
67,67.0,67.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,27.0,27.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
66,66.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
69,69.0,69.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
25,25.0,25.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
33,33.0,32.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
13,13.0,14.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
57,57.0,56.0,57.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
5,5.0,5.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,36.0,36.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
46,46.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
51,51.0,51.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,6.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
69,68.0,4.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
55,55.0,55.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
33,34.0,33.0,33.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
67,67.0,69.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
46,46.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
32,32.0,32.0,31.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
38,37.0,38.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,42.0,43.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
61,62.0,58.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
29,29.0,29.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
68,69.0,57.0,67.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
52,52.0,52.0,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
21,21.0,21.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
53,53.0,51.5,52.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
22,22.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,36.0,33.0,36.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
67,67.0,66.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
30,30.0,30.0,30.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
28,28.0,28.0,27.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
31,30.0,32.0,32.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
7,7.0,8.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
45,45.0,46.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
63,63.0,62.0,62.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
14,14.0,16.0,15.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,43.0,35.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
43,43.0,45.0,44.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
44,44.0,45.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
8,8.0,8.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
47,47.0,47.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
68,68.0,66.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
25,25.0,25.0,25.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
20,20.0,20.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
71,71.0,70.0,69.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,5.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
13,13.0,11.0,12.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
5,5.0,5.0,5.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
29,28.0,31.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
28,28.0,28.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
22,22.0,21.0,21.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,60.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
21,21.0,19.0,20.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,36.0,37.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
69,69.0,69.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
23,23.0,23.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
22,22.0,23.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
7,7.0,7.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
2,2.0,2.0,2.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
63,63.0,63.0,62.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
51,51.0,51.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
9,9.0,9.0,10.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
61,62.0,61.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
11,11.0,11.0,11.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,42.0,43.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
39,39.0,38.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
24,24.0,27.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,42.0,44.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
22,22.0,21.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
29,29.0,29.0,29.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
61,61.0,61.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
71,71.0,2.0,2.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
58,58.0,55.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
48,48.0,49.0,48.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
41,40.0,37.0,41.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
35,34.0,35.0,34.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
24,24.0,23.0,23.5,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
46,46.0,46.0,46.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
29,28.0,26.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
34,34.0,31.0,33.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
12,12.0,12.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
23,23.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
45,45.0,45.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
67,67.0,67.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
70,70.0,69.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,6.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
65,65.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
4,4.0,4.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
12,12.0,12.0,13.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
48,48.0,46.0,47.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
39,38.0,39.0,40.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,59.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
67,67.0,66.0,66.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
68,68.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
49,50.0,49.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
55,55.0,55.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,26.0,26.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,35.0,36.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
17,17.0,18.0,17.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
23,23.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,27.0,28.0,28.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
4,4.0,3.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
63,63.0,61.0,62.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
54,54.0,52.0,54.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,28.0,24.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,6.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
64,65.0,65.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
58,58.0,58.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
14,14.0,13.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
44,44.0,41.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,42.0,41.0,42.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
71,69.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
40,40.0,40.0,40.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
48,48.0,49.0,49.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
61,61.0,60.0,60.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
23,23.0,22.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
64,64.0,64.0,63.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,36.0,35.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
4,4.0,5.0,4.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
6,6.0,6.0,6.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
7,7.0,8.0,7.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
56,56.0,55.5,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
51,51.0,53.0,51.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
16,16.0,16.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
70,70.0,70.0,69.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
62,61.0,67.0,62.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
2,2.0,2.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
7,7.0,7.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,25.0,25.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
61,61.0,60.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
68,68.0,68.0,67.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
42,42.0,43.0,43.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
23,23.0,21.0,22.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
19,19.0,19.0,19.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
2,2.0,4.0,3.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
69,69.0,68.0,68.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
8,7.0,7.0,8.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
17,17.0,19.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
16,16.0,16.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
27,27.0,27.0,26.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
31,30.0,31.0,30.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
65,65.0,65.0,65.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
59,59.0,57.0,58.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,37.0,41.0,38.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
24,24.0,22.0,23.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
24,24.0,25.0,24.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
44,44.0,44.0,45.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
16,16.0,16.0,16.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
31,31.0,31.0,31.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
18,18.0,18.0,18.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
56,56.0,56.0,56.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
52,51.0,57.0,53.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
55,55.0,54.0,55.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
65,65.0,64.0,64.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,59.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
36,36.0,34.0,35.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
50,50.0,50.0,50.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
62,62.0,61.0,61.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
14,14.0,14.0,14.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
60,60.0,60.0,59.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
57,57.0,57.0,57.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
33,33.0,33.0,33.0,"tensor([[0.5000]], dtype=torch.float64)",tensor([[20.]]),['s']
